date,open,high,low,close,adj_close
2017-06-30,72.57,72.82,72.21,72.51,71.370448272362
2017-06-29,73.15,73.17,71.91,72.48,71.340919745977
2017-06-28,72.72,73.54,72.58,72.92,71.774004799623
2017-06-27,72.7,73.06,72.25,72.39,71.252334166823
2017-06-26,72.79,72.945,72.41,72.74,71.596833641313
2017-06-23,73.2,73.49,72.26,72.64,71.49840522003
2017-06-22,71.49,73.67,71.41,73.18,72.029918694959
2017-06-21,71.11,71.7,71.05,71.34,70.21883574335
2017-06-20,71.44,71.81,71.16,71.22,70.10072163781
2017-06-19,71.11,71.59,70.94,71.34,70.21883574335
2017-06-16,70.8,71.12,70.49,71.05,69.933393321629
2017-06-15,70.341,70.65,69.88,70.6,69.490465425855
2017-06-14,69.48,70.79,69.37,70.52,69.411722688829
2017-06-13,69.62,70.03,69.42,69.67,68.575081107923
2017-06-12,69.79,69.9,68.89,69.53,68.437281318126
2017-06-09,68.8,69.83,68.7201,69.67,68.575081107923
2017-06-08,68.67,69.05,68.335,68.76,67.679382474247
2017-06-07,68.01,69.32,68.01,68.75,67.669539632118
2017-06-06,67.48,68.095,67.37,67.87,66.803369524827
2017-06-05,67.25,67.86,66.88,67.51,66.449027208208
2017-06-02,66.809,67.31,66.62,67.25,66.193113312872
2017-06-01,66.255,66.725,66.12,66.71,65.661599837944
2017-05-31,66.24,66.41,65.61,66.02,64.98244373109
2017-05-30,65.89,66.2,65.81,66.02,64.98244373109
2017-05-26,66.14,66.41,65.851,66.06,65.021815099604
2017-05-25,66.06,66.57,65.8,66.32,65.277728994939
2017-05-24,65.79,66.12,65.57,65.93,64.893858151935
2017-05-23,65.44,66.26,65.43,65.84,64.805272572781
2017-05-22,65.55,65.619,64.8,65.44,64.411558887648
2017-05-19,65.74,66.01,65.31,65.58,64.549358677445
2017-05-18,65.37,66.1,65.2,65.63,64.598572888086
2017-05-17,64.98,66.34,64.61,65.37,64.34265899275
2017-05-16,66.73,66.92,66.33,66.85,65.79939962774
2017-05-15,66.07,66.85,65.95,66.67,65.62222846943
2017-05-12,65.27,66.19,65.21,66.06,65.021815099604
2017-05-11,65.9,65.96,64.655,65.3,64.273759097852
2017-05-10,66.16,66.23,65.36,65.98,64.943072362577
2017-05-09,66.2,66.95,65.86,66.17,65.130086363015
2017-05-08,66.94,66.95,66.14,66.21,65.169457731528
2017-05-05,67.19,67.22,66.3246,66.99,65.937199417536
2017-05-04,66.74,67.4,66.62,67.23,66.173427628616
2017-05-03,66.45,66.88,66.21,66.74,65.691128364328
2017-05-02,66.51,66.68,66.18,66.63,65.582857100917
2017-05-01,66.0,66.665,65.94,66.48,65.435214468992
2017-04-28,66.06,66.32,65.441,65.94,64.903700994064
2017-04-27,65.45,67.5,65.12,66.07,65.031657941732
2017-04-26,65.19,65.92,65.02,65.04,64.017845202516
2017-04-25,64.94,65.63,64.82,65.11,64.086745097414
2017-04-24,64.4,65.16,64.26,64.66,63.64381720164
2017-04-21,63.76,64.29,63.547,63.82,62.817018462862
2017-04-20,63.72,64.0,63.29,63.78,62.777647094349
2017-04-19,63.9,63.93,63.31,63.45,62.452833304115
2017-04-18,64.03,64.0799,63.1153,63.65,62.649690146681
2017-04-17,64.79,64.9701,64.06,64.31,63.29931772715
2017-04-13,64.24,64.725,64.085,64.13,63.12214656884
2017-04-12,64.17,64.41,63.67,64.37,63.358374779919
2017-04-11,64.43,64.43,63.32,64.18,63.171360779482
2017-04-10,65.5,65.7757,64.91,64.97,63.317545662495
2017-04-07,65.06,65.93,64.83,65.54,63.873048217945
2017-04-06,65.03,65.195,64.65,65.08,63.424747910038
2017-04-05,65.23,65.76,64.86,64.96,63.307800003627
2017-04-04,65.12,65.295,64.83,65.11,63.453984886641
2017-04-03,65.24,65.59,64.88,65.03,63.3760196157
2017-03-31,65.46,65.52,65.15,65.16,63.502713180978
2017-03-30,65.76,65.82,65.25,65.46,63.795082947005
2017-03-29,65.95,66.27,65.68,65.77,64.097198371899
2017-03-28,65.96,66.21,65.6364,65.98,64.301857208118
2017-03-27,65.37,66.275,65.24,66.1,64.418805114528
2017-03-24,65.51,66.115,65.32,65.62,63.951013488886
2017-03-23,65.52,66.065,65.36,65.65,63.980250465489
2017-03-22,65.38,65.73,65.1,65.52,63.85355690021
2017-03-21,65.96,66.0,65.04,65.35,63.687880699462
2017-03-20,65.78,66.01,65.56,65.8,64.126435348502
2017-03-17,66.04,66.09,65.5,65.69,64.019233100959
2017-03-16,66.4,66.45,65.55,65.9,64.223891937177
2017-03-15,65.7,66.79,65.68,66.55,64.857359763568
2017-03-14,65.88,66.05,65.6,65.67,63.999741783224
2017-03-13,65.87,65.94,65.3,65.85,64.17516364284
2017-03-10,65.3,66.45,65.11,65.88,64.204400619442
2017-03-09,64.14,64.72,64.05,64.5,62.85949969572
2017-03-08,63.75,64.675,63.5,64.14,62.508655976488
2017-03-07,63.14,64.14,62.97,63.69,62.070101327448
2017-03-06,63.0,63.85,62.88,63.55,61.933662103302
2017-03-03,63.11,63.53,62.83,63.34,61.729003267084
2017-03-02,62.78,63.599,62.6,63.25,61.641292337276
2017-03-01,62.16,62.93,61.95,62.83,61.231974664838
2017-02-28,62.11,62.4,61.69,61.84,60.267154436951
2017-02-27,62.02,62.37,61.68,62.22,60.637489473918
2017-02-24,61.92,62.23,61.49,62.09,60.510795908639
2017-02-23,61.68,62.2353,61.45,61.94,60.364611025626
2017-02-22,61.72,61.95,61.3,61.36,59.799362811308
2017-02-21,61.84,62.11,61.5,61.83,60.257408778083
2017-02-17,61.54,62.08,61.17,61.77,60.198934824878
2017-02-16,61.67,61.91,60.81,61.48,59.916310717719
2017-02-15,60.92,61.84,60.4,61.65,60.081986918467
2017-02-14,60.44,60.98,60.15,60.82,59.27309723246
2017-02-13,60.58,60.859,60.4344,60.51,58.970981807566
2017-02-10,60.85,61.0,60.27,60.42,58.883270877758
2017-02-09,60.74,61.0,60.42,60.84,59.292588550195
2017-02-08,60.14,61.02,60.05,60.52,58.980727466434
2017-02-07,60.65,60.87,60.4,60.56,59.019710101904
2017-02-06,60.51,60.965,60.35,60.65,59.107421031712
2017-02-03,60.9,61.06,60.44,60.67,59.126912349447
2017-02-02,60.65,61.12,60.48,60.89,59.341316844533
2017-02-01,61.07,61.1,60.27,60.89,59.341316844533
2017-01-31,60.01,61.315,59.75,61.11,59.555721339619
2017-01-30,59.91,60.47,59.27,60.43,58.893016536626
2017-01-27,60.0,61.25,59.52,60.0,58.473953205321
2017-01-26,61.16,61.9,61.07,61.27,59.7116518815
2017-01-25,60.6,61.63,60.34,61.38,59.818854129043
2017-01-24,60.91,60.93,59.67,60.58,59.039201419639
2017-01-23,61.02,61.26,60.68,60.96,59.409536456606
2017-01-20,61.41,61.77,61.08,61.15,59.594703975089
2017-01-19,61.45,61.88,61.1201,61.38,59.818854129043
2017-01-18,61.76,62.14,61.315,61.66,60.091732577335
2017-01-17,61.75,62.04,61.1,61.86,60.286645754686
2017-01-13,61.35,62.41,61.05,61.99,60.413339319964
2017-01-12,60.77,61.43,60.42,61.28,59.721397540368
2017-01-11,63.38,63.645,60.59,61.14,59.584958316222
2017-01-10,64.05,64.5,63.77,64.07,61.793594679837
2017-01-09,63.8,64.38,63.75,64.21,61.928620483726
2017-01-06,63.881,64.0,63.52,63.79,61.523543072059
2017-01-05,63.38,63.95,63.03,63.77,61.504253671503
2017-01-04,62.64,63.7999,62.64,63.29,61.041308058169
2017-01-03,62.92,63.03,61.935,62.41,60.192574433723
2016-12-30,62.729,62.93,62.41,62.62,60.395113139557
2016-12-29,62.39,63.06,62.39,62.73,60.501204842612
2016-12-28,62.51,62.75,62.25,62.27,60.057548629834
2016-12-27,62.52,63.015,62.41,62.5,60.279376736223
2016-12-23,61.78,62.395,61.47,62.34,60.125061531778
2016-12-22,61.58,61.92,61.35,61.66,59.469221912888
2016-12-21,62.225,62.41,61.43,61.45,59.266683207055
2016-12-20,62.34,62.71,61.75,62.16,59.951456926778
2016-12-19,62.37,63.33,62.12,62.22,60.009325128445
2016-12-16,62.12,62.49,61.83,62.22,60.009325128445
2016-12-15,61.8,62.111,61.55,62.02,59.816431122889
2016-12-14,61.55,62.3,61.51,61.67,59.478866613166
2016-12-13,62.33,62.44,61.36,61.99,59.787497022056
2016-12-12,61.53,62.45,61.51,62.04,59.835720523445
2016-12-09,61.19,61.925,60.92,61.54,59.353485509555
2016-12-08,60.02,60.98,59.09,60.9,58.736224691776
2016-12-07,60.26,60.65,58.8,59.99,57.858556966496
2016-12-06,60.76,61.72,60.33,61.62,59.430643111777
2016-12-05,59.6,61.22,59.57,60.86,58.697645890665
2016-12-02,59.19,60.0,58.95,59.43,57.31845375094
2016-12-01,60.83,60.83,58.75,59.16,57.058046843439
2016-11-30,61.63,61.84,60.63,60.8,58.639777688998
2016-11-29,59.7,62.1,59.52,61.59,59.401709010944
2016-11-28,59.13,59.94,59.01,59.46,57.347387851773
2016-11-25,60.04,60.67,59.67,60.51,58.360081380942
2016-11-23,58.81,60.38,58.6,60.18,58.041806271775
2016-11-22,60.49,60.56,58.61,58.93,56.83621873705
2016-11-21,60.7,60.8,60.2,60.42,58.273279078442
2016-11-18,61.65,62.1426,60.39,60.52,58.36972608122
2016-11-17,61.75,61.99,61.13,61.7,59.507800714
2016-11-16,62.67,62.97,61.42,61.54,59.353485509555
2016-11-15,63.39,63.39,61.98,62.87,60.636230646502
2016-11-14,63.4,63.64,62.251,62.97,60.73267764928
2016-11-11,63.54,63.85,62.79,63.1,60.858058752891
2016-11-10,63.06,65.05,62.79,64.0,61.726081777893
2016-11-09,64.1,64.695,60.41,62.64,60.414402540112
2016-11-08,58.8,59.605,58.0316,58.81,56.720482333717
2016-11-07,56.81,61.16,56.635,58.91,56.816929336495
2016-11-04,56.07,56.87,55.87,56.04,54.048900356767
2016-11-03,57.12,57.288,55.85,55.89,53.9042298526
2016-11-02,56.46,57.19,56.4,56.79,54.772252877602
2016-11-01,56.0,56.61,55.68,56.45,54.444333068157
2016-10-31,57.06,57.3,55.72,55.78,53.798138149544
2016-10-28,57.55,58.39,55.0623,57.6,55.553473600103
2016-10-27,61.45,61.72,60.6,61.46,59.276327907332
2016-10-26,61.51,61.71,60.71,61.02,58.851961095109
2016-10-25,61.06,61.655,60.95,61.55,59.363130209833
2016-10-24,61.13,61.68,61.02,61.12,58.948408097887
2016-10-21,61.38,61.44,60.6499,60.98,58.813382293998
2016-10-20,61.45,61.98,61.33,61.76,59.565668915666
2016-10-19,62.04,62.16,61.17,61.43,59.247393806499
2016-10-18,60.62,61.62,60.4,61.55,59.363130209833
2016-10-17,60.1,60.71,59.86,60.14,58.003227470663
2016-10-14,61.45,61.515,60.15,60.17,58.032161571497
2016-10-13,60.96,61.61,60.6793,61.15,58.977342198721
2016-10-12,62.0,62.23,61.015,61.21,59.035210400388
2016-10-11,63.08,63.26,62.05,62.39,59.618109046296
2016-10-10,63.07,63.66,62.92,63.31,60.497234872913
2016-10-07,63.1,63.58,62.5,62.93,60.134117683658
2016-10-06,63.16,63.21,62.56,62.83,60.038560528591
2016-10-05,63.08,63.75,63.0,63.39,60.573680596966
2016-10-04,63.31,63.53,62.55,63.0,60.201007692205
2016-10-03,63.02,63.29,62.25,63.23,60.420789148859
2016-09-30,62.67,63.255,62.45,63.07,60.267897700752
2016-09-29,64.3,64.31,62.8,62.82,60.029004813084
2016-09-28,64.94,64.94,63.885,64.22,61.366804984022
2016-09-27,63.95,64.75,63.69,64.57,61.701255026757
2016-09-26,64.52,64.88,64.02,64.07,61.223469251422
2016-09-23,65.05,65.33,64.75,64.98,62.093039362531
2016-09-22,64.12,65.2,64.0801,65.08,62.188596517598
2016-09-21,63.49,64.25,63.195,64.1,61.252136397942
2016-09-20,63.36,63.55,62.76,63.28,60.468567726392
2016-09-19,63.62,63.71,62.83,62.91,60.115006252645
2016-09-16,63.53,63.79,63.17,63.27,60.459012010886
2016-09-15,63.17,63.82,62.92,63.35,60.535457734939
2016-09-14,63.41,63.96,63.06,63.34,60.525902019433
2016-09-13,63.66,64.15,63.01,63.34,60.525902019433
2016-09-12,62.98,64.231,62.66,64.08,61.233024966928
2016-09-09,63.22,64.0,63.06,63.36,60.545013450446
2016-09-08,63.96,64.15,63.44,64.06,61.213913535915
2016-09-07,64.37,65.14,64.29,64.97,62.083483647025
2016-09-06,64.7,64.895,64.05,64.61,61.739477888783
2016-09-02,64.37,64.48,63.8737,64.12,61.271247828955
2016-09-01,64.1,64.14,63.605,64.03,61.185246389395
2016-08-31,64.21,64.45,63.5,64.1,61.252136397942
2016-08-30,64.54,64.71,64.105,64.16,61.309470690982
2016-08-29,64.84,65.09,64.19,64.51,61.643920733716
2016-08-26,64.68,65.02,64.21,64.61,61.739477888783
2016-08-25,65.04,65.43,64.27,64.72,61.844590759357
2016-08-24,66.31,66.53,64.84,65.06,62.169485086585
2016-08-23,67.26,67.49,65.99,66.17,63.230169507828
2016-08-22,67.31,67.79,66.92,67.01,64.032849610391
2016-08-19,66.57,67.18,66.51,67.1,64.118851049951
2016-08-18,66.57,67.43,66.55,66.77,63.80351243823
2016-08-17,66.69,67.35,66.35,66.83,63.860846731271
2016-08-16,67.13,67.61,66.5,66.74,63.77484529171
2016-08-15,67.47,68.1239,67.32,67.39,64.395966799646
2016-08-12,66.86,67.39,66.55,67.19,64.204852489512
2016-08-11,66.86,67.11,66.7,66.95,63.975515317351
2016-08-10,66.7,66.96,66.19,66.43,63.478618111003
2016-08-09,66.34,67.25,66.25,66.76,63.793956722724
2016-08-08,66.38,66.67,65.75,66.34,63.392616671442
2016-08-05,66.15,66.6,66.12,66.54,63.583730981576
2016-08-04,66.58,66.98,66.08,66.1,63.163279499282
2016-08-03,66.81,67.0,66.225,66.57,63.612398128096
2016-08-02,66.93,67.06,66.051,66.78,63.813068153737
2016-08-01,66.23,67.08,66.23,66.94,63.965959601844
2016-07-29,65.27,66.4,65.15,66.23,63.287503800869
2016-07-28,64.79,65.06,63.93,64.72,61.844590759357
2016-07-27,64.42,65.115,64.32,64.9,62.016593638478
2016-07-26,64.41,64.73,63.96,64.45,61.586586440676
2016-07-25,63.91,64.5,63.71,64.32,61.462362139089
2016-07-22,64.0,64.09,63.575,63.81,60.975020648247
2016-07-21,63.23,64.0,63.17,63.89,61.051466372301
2016-07-20,63.57,63.9,63.3299,63.41,60.592792027979
2016-07-19,63.41,63.97,63.09,63.32,60.506790588419
2016-07-18,63.23,63.77,63.18,63.56,60.73612776058
2016-07-15,63.82,64.17,63.13,63.32,60.506790588419
2016-07-14,63.7,64.14,62.94,63.62,60.79346205362
2016-07-13,64.81,65.04,64.25,64.77,61.892369336891
2016-07-12,64.67,65.81,64.32,65.5,62.043927021217
2016-07-11,64.25,64.985,64.07,64.35,60.95460616512
2016-07-08,63.48,64.48,62.74,64.16,60.774631414982
2016-07-07,63.6,63.75,63.21,63.43,60.083149480241
2016-07-06,61.84,63.76,61.8,63.37,60.026315348619
2016-07-05,62.5,62.71,61.77,61.92,58.652823834409
2016-07-01,61.98,63.22,61.83,62.71,59.401139900771
2016-06-30,61.79,62.02,61.14,61.91,58.643351479138
2016-06-29,60.58,62.03,60.23,61.81,58.548627926434
2016-06-28,59.28,60.13,59.15,59.99,56.824659267219
2016-06-27,59.38,59.68,58.329,58.68,55.583780726794
2016-06-24,59.26,60.6,59.18,59.86,56.701518648703
2016-06-23,60.86,61.32,60.62,61.31,58.075010162913
2016-06-22,60.0,61.18,59.92,60.39,57.203553478035
2016-06-21,60.2,60.4,59.75,59.98,56.815186911948
2016-06-20,60.64,61.18,60.06,60.11,56.938327530464
2016-06-17,60.88,60.97,59.57,60.01,56.843603977759
2016-06-16,59.93,60.94,59.91,60.9,57.686643596826
2016-06-15,60.29,61.27,60.01,60.4,57.213025833306
2016-06-14,59.46,60.38,59.16,59.9,56.739408069785
2016-06-13,60.46,61.39,59.85,59.93,56.767825135596
2016-06-10,59.99,61.01,59.72,61.0,57.781367149531
2016-06-09,61.5,62.17,60.515,60.75,57.54455826777
2016-06-08,62.21,62.3,61.37,61.73,58.472849084271
2016-06-07,62.59,63.59,62.3,63.1,59.770561756318
2016-06-06,62.13,62.99,61.87,62.82,59.505335808746
2016-06-03,64.76,65.37,63.75,65.0,61.570309257696
2016-06-02,62.87,65.15,62.83,65.09,61.65556045513
2016-06-01,62.9,63.17,62.63,62.83,59.514808164016
2016-05-31,62.71,63.49,62.64,62.93,59.609531716721
2016-05-27,61.99,63.2,61.9,62.71,59.401139900771
2016-05-26,61.0,62.17,60.9,61.9,58.633879123868
2016-05-25,61.08,61.47,60.79,61.22,57.98975896548
2016-05-24,59.73,60.91,59.52,60.7,57.497196491418
2016-05-23,59.75,59.84,59.13,59.3,56.17106675356
2016-05-20,59.63,60.05,59.03,59.69,56.540488609106
2016-05-19,60.06,60.35,58.9,59.28,56.152122043019
2016-05-18,59.87,60.8,59.56,60.46,57.269859964928
2016-05-17,62.44,62.7899,58.5,60.25,57.070940504249
2016-05-16,61.91,62.62,61.5,62.45,59.154858663741
2016-05-13,62.15,62.86,61.8215,62.0,58.728602676572
2016-05-12,62.86,63.07,62.389,62.49,59.192748084822
2016-05-11,63.77,63.825,62.64,62.7,59.391667545501
2016-05-10,63.51,63.76,63.3225,63.74,60.376792493624
2016-05-09,62.36,63.87,62.2802,63.7,60.338903072543
2016-05-06,62.0,62.745,61.65,62.51,59.211692795363
2016-05-05,61.41,62.395,61.09,62.34,59.050662755766
2016-05-04,61.3,61.65,61.01,61.46,58.21709549197
2016-05-03,60.99,62.09,60.72,61.77,58.510738505352
2016-05-02,60.79,62.0,60.7,61.44,58.198150781429
2016-04-29,61.03,61.445,60.48,61.0,57.781367149531
2016-04-28,58.56,62.1,57.53,61.2,57.970814254939
2016-04-27,60.93,61.48,60.25,60.7,57.497196491418
2016-04-26,60.96,61.29,60.53,60.93,57.715060662638
2016-04-25,61.13,61.3,60.75,60.97,57.752950083719
2016-04-22,61.3,61.99,60.96,61.42,58.179206070888
2016-04-21,60.57,61.43,60.54,61.37,58.131844294536
2016-04-20,60.17,61.11,59.96,60.48,57.288804675469
2016-04-19,60.09,61.23,59.67,60.17,56.995161662086
2016-04-18,59.5,60.32,59.3,59.88,56.720463359244
2016-04-15,59.55,59.74,58.78,59.51,56.369986214239
2016-04-14,59.15,59.49,59.0,59.28,56.152122043019
2016-04-13,59.87,60.0,58.7,59.06,55.94373022707
2016-04-12,58.98,60.05,58.69,59.89,56.187657274849
2016-04-11,58.59,59.25,58.25,58.5,54.883585750186
2016-04-08,59.49,59.8,58.17,58.47,54.855440321596
2016-04-07,59.42,59.9,58.76,59.3,55.634130512582
2016-04-06,58.52,59.9,58.52,59.89,56.187657274849
2016-04-05,58.54,59.56,58.085,58.54,54.921112988306
2016-04-04,57.64,59.4,57.49,59.21,55.549694226812
2016-04-01,56.58,57.57,56.36,57.42,53.870350320952
2016-03-31,57.02,57.46,56.82,57.12,53.588896035054
2016-03-30,57.43,57.53,56.72,57.0,53.476314320694
2016-03-29,56.1,57.1,55.2169,57.05,53.523223368344
2016-03-28,56.35,56.7,55.8,56.11,52.641333272529
2016-03-24,56.14,56.25,55.67,56.12,52.650715082059
2016-03-23,57.16,57.5,56.22,56.36,52.875878510778
2016-03-22,55.75,57.54,55.75,57.5,53.945404797191
2016-03-21,56.52,56.775,55.73,56.01,52.547515177229
2016-03-18,55.59,56.6,54.8,56.57,53.072896510906
2016-03-17,56.46,56.46,54.41,55.32,51.900170319663
2016-03-16,55.58,56.54,55.25,56.31,52.828969463128
2016-03-15,56.65,56.93,55.128,55.62,52.181624605562
2016-03-14,57.67,57.73,56.97,57.21,53.673332320823
2016-03-11,56.4,57.87,56.35,57.73,54.16118641638
2016-03-10,56.56,57.37,55.3188,56.23,52.753914986888
2016-03-09,55.51,56.65,55.04,56.39,52.904023939367
2016-03-08,56.18,56.47,55.23,55.32,51.900170319663
2016-03-07,55.7,56.5,54.83,56.4,52.913405748897
2016-03-04,56.0,56.696,55.3,56.15,52.678860510649
2016-03-03,55.69,56.0859,55.15,55.93,52.47246070099
2016-03-02,56.17,56.43,55.4,55.7,52.256679081801
2016-03-01,54.78,56.34,54.24,56.34,52.857114891718
2016-02-29,55.87,56.0,54.47,54.61,51.234061843037
2016-02-26,56.26,56.79,55.8,56.0,52.5381333677
2016-02-25,55.17,56.23,54.43,56.2,52.725769558298
2016-02-24,54.66,55.07,54.01,54.89,51.496752509875
2016-02-23,55.7,56.31,55.0,55.07,51.665625081415
2016-02-22,54.67,55.32,53.74,55.28,51.862643081543
2016-02-19,54.5,55.0,53.98,54.29,50.933843938079
