date,open,high,low,close,adj_close
2017-06-08,204.84,206.03,204.09,205.94,204.75292403542
2017-06-07,205.73,205.87,204.1,205.01,203.82828472614
2017-06-06,206.01,206.66,205.41,205.41,204.22597905271
2017-06-05,206.77,207.33,206.22,206.22,205.03131006402
2017-06-02,205.06,207.39,204.79,206.7,205.50854325591
2017-06-01,204.25,204.9,203.68,204.35,203.1720890873
2017-05-31,202.73,204.47,202.27,204.47,203.29139738527
2017-05-30,200.31,203.03,199.96,202.44,201.27309867792
2017-05-26,199.14,200.69,198.9722,200.67,199.51330128284
2017-05-25,198.41,199.61,197.75,199.54,198.38981481027
2017-05-24,198.49,198.53,197.28,197.49,196.35163138659
2017-05-23,198.73,198.97,197.52,197.73,196.59024798254
2017-05-22,196.35,198.672,196.35,198.51,197.36575191935
2017-05-19,196.3,196.3,194.45,195.8,194.67137285683
2017-05-18,194.5,195.82,193.54,195.24,194.11460079963
2017-05-17,195.39,195.91,194.72,194.84,193.71690647306
2017-05-16,197.48,197.94,196.86,197.91,195.58968936093
2017-05-15,196.67,197.74,196.23,197.63,195.31297210045
2017-05-12,195.9,197.12,195.86,196.57,194.26539961436
2017-05-11,196.04,196.94,195.26,196.75,194.44328928181
2017-05-10,197.37,197.59,196.53,196.64,194.33457892948
2017-05-09,199.36,199.36,197.53,197.96,195.63910315744
2017-05-08,198.84,199.15,198.3,198.65,196.32101354933
2017-05-05,199.67,199.9,198.98,199.4,197.06222049704
2017-05-04,198.3,199.54,197.76,199.51,197.17093084937
2017-05-03,196.6,197.87,195.71,197.63,195.31297210045
2017-05-02,195.16,196.53,194.58,196.53,194.22586857715
2017-05-01,195.5,195.73,194.471,194.81,192.52603397707
2017-04-28,196.15,197.12,195.54,195.83,193.53407542595
2017-04-27,195.43,196.54,195.11,196.11,193.81079268643
2017-04-26,195.7,196.9,194.99,195.0,192.71380640383
2017-04-25,193.99,195.61,192.36,195.13,192.84228227476
2017-04-24,193.0,194.45,192.93,194.23,191.95283393751
2017-04-21,191.15,191.62,190.59,191.5,189.25484064786
2017-04-20,190.02,192.11,189.904,191.16,188.91882683157
2017-04-19,190.8,191.13,189.52,189.83,187.6044198443
2017-04-18,189.76,190.84,189.5052,190.22,187.98984745711
2017-04-17,189.31,190.36,189.29,190.36,188.12820608734
2017-04-13,189.25,189.86,188.62,188.65,186.43825424657
2017-04-12,190.31,190.49,189.4,189.7,187.47594397336
2017-04-11,189.13,190.09,188.99,190.07,187.84160606756
2017-04-10,190.16,190.5156,189.31,189.71,187.48582673267
2017-04-07,190.03,190.56,189.52,189.99,187.76254399314
2017-04-06,190.41,191.02,189.5,189.89,187.66371640011
2017-04-05,190.7,192.42,190.04,190.24,188.00961297571
2017-04-04,190.57,190.98,189.78,190.19,187.9601991792
2017-04-03,191.87,192.17,189.95,190.72,188.48398542224
2017-03-31,191.3,192.4,190.99,191.33,189.08683373971
2017-03-30,190.74,191.49,190.1,191.28,189.0374199432
2017-03-29,190.59,191.28,190.26,190.68,188.44445438503
2017-03-28,189.94,191.49,189.6,190.99,188.75081992342
2017-03-27,190.7,191.0,189.16,190.43,188.19738540246
2017-03-24,192.12,192.62,190.901,191.51,189.26472340716
2017-03-23,192.12,192.97,191.23,192.14,189.88733724324
2017-03-22,192.3,192.88,190.46,192.22,189.96639931766
2017-03-21,193.49,193.49,191.51,192.13,189.87745448393
2017-03-20,192.52,193.5,192.28,193.01,190.74713730258
2017-03-17,190.82,192.36,190.35,192.36,190.1047579479
2017-03-16,191.06,191.64,189.6379,190.31,188.07879229083
2017-03-15,190.18,191.86,189.72,191.2,188.95835786878
2017-03-14,190.93,191.44,189.11,190.33,188.09855780944
2017-03-13,191.77,191.96,190.46,191.52,189.27460616646
2017-03-10,190.64,191.24,190.0312,191.21,188.96824062808
2017-03-09,189.25,190.3899,189.17,189.9,187.67359915942
2017-03-08,189.72,190.2061,188.97,189.51,187.28817154661
2017-03-07,188.29,189.26,188.25,189.09,186.87309565589
2017-03-06,188.93,189.24,188.27,188.9,186.68532322914
2017-03-03,189.85,190.24,188.54,189.31,187.09051636055
2017-03-02,189.46,190.1,189.03,189.89,187.66371640011
2017-03-01,188.08,190.54,188.01,189.86,187.63406812221
2017-02-28,186.73,187.5,186.31,186.35,184.16521960694
2017-02-27,187.5,187.55,186.375,186.91,184.71865412789
2017-02-24,186.82,188.41,186.3,187.41,185.21279209303
2017-02-23,185.91,187.455,185.71,187.19,184.99537138837
2017-02-22,183.4,186.12,183.08,186.04,183.85885406855
2017-02-21,182.79,183.62,182.04,183.37,181.22015733472
2017-02-17,183.43,183.6,182.53,182.95,180.805081444
2017-02-16,181.75,183.46,181.615,183.41,181.25968837193
2017-02-15,180.3,181.833,180.1509,181.7,179.56973653115
2017-02-14,180.86,182.0,180.65,181.6,178.31778074673
2017-02-13,179.86,181.38,179.26,181.02,177.74826360557
2017-02-10,178.3,179.58,178.19,179.0,175.7647728726
2017-02-09,176.87,178.55,176.87,178.18,174.95959346614
2017-02-08,175.62,177.6,175.49,177.07,173.86965548911
2017-02-07,176.08,176.4,175.1539,175.76,172.58333229099
2017-02-06,174.12,176.2,173.9,175.1,171.93526106141
2017-02-03,174.02,175.3,173.85,175.04,171.87634549508
2017-02-02,174.13,174.775,173.55,174.18,171.03188904441
2017-02-01,175.17,175.8,174.3,175.17,172.00399588879
2017-01-31,174.74,175.46,173.81,174.82,171.66032175189
2017-01-30,177.25,177.73,174.87,175.42,172.24947741515
2017-01-27,177.48,177.98,176.83,177.48,174.27224519234
2017-01-26,176.31,177.23,176.04,176.82,173.62417396275
2017-01-25,177.09,178.63,176.57,176.73,173.53580061327
2017-01-24,177.5,177.76,174.42,175.97,172.78953677314
2017-01-23,177.91,178.99,177.13,178.51,175.28362908094
2017-01-20,179.2,179.46,177.83,178.49,175.26399055883
2017-01-19,179.25,179.8,177.76,178.68,175.45055651886
2017-01-18,177.9,179.44,177.38,178.49,175.26399055883
2017-01-17,177.0,177.68,176.25,177.26,174.05622144914
2017-01-13,177.58,177.91,176.83,177.39,174.18387184285
2017-01-12,176.97,177.7,175.75,177.44,174.23296814812
2017-01-11,176.63,178.45,176.39,177.89,174.67483489557
2017-01-10,177.36,177.49,176.3101,176.58,173.38851169745
2017-01-09,178.37,178.38,177.2,177.27,174.0660407102
2017-01-06,177.29,178.6,175.8,178.23,175.00868977142
2017-01-05,178.26,179.14,176.89,177.71,174.49808819659
2017-01-04,178.03,178.9,177.61,178.32,175.0970631209
2017-01-03,178.83,180.0,177.22,178.05,174.83194307244
2016-12-30,179.0,179.48,178.285,178.57,175.34254464726
2016-12-29,178.29,179.1444,178.03,178.41,175.18543647039
2016-12-28,178.88,179.45,178.02,178.08,174.8614008556
2016-12-27,178.66,179.2,178.57,178.92,175.68621878416
2016-12-23,179.09,179.29,178.53,178.75,175.51929134624
2016-12-22,178.8899,179.46,177.98,179.2,175.96115809369
2016-12-21,178.6,179.53,178.42,178.43,175.2050749925
2016-12-20,178.34,179.33,178.06,178.65,175.4210987357
2016-12-19,177.61,178.67,177.32,178.16,174.93995494404
2016-12-16,176.56,178.5,176.55,177.45,174.24278740918
2016-12-15,177.26,177.5771,175.051,176.02,172.83863307841
2016-12-14,179.16,179.39,176.41,176.6,173.40815021956
2016-12-13,179.57,180.06,176.77,178.83,175.59784543468
2016-12-12,178.25,179.81,177.57,179.64,176.39320558008
2016-12-09,175.36,178.87,175.3,178.49,175.26399055883
2016-12-08,176.08,176.35,174.77,175.88,172.70116342365
2016-12-07,172.38,176.06,171.97,176.05,172.86809086157
2016-12-06,171.82,172.03,171.23,171.8,168.69490491348
2016-12-05,172.63,172.95,171.085,171.62,168.5181582145
2016-12-02,172.53,173.69,172.24,172.43,169.3135183599
2016-12-01,171.64,172.74,171.45,172.63,169.50990358099
2016-11-30,172.2,173.19,171.59,171.74,168.63598934715
2016-11-29,172.54,173.29,172.1453,172.77,169.64737323575
2016-11-28,173.56,173.77,172.275,172.5,169.38225318728
2016-11-25,172.21,173.99,172.21,173.49,170.35436003166
2016-11-23,172.08,172.75,171.76,172.25,169.13677166092
2016-11-22,171.67,172.08,171.28,171.91,168.80291678508
2016-11-21,171.42,171.98,170.72,171.52,168.41996560396
2016-11-18,172.51,173.28,172.29,172.96,169.83393919578
2016-11-17,172.01,173.25,172.01,172.77,169.64737323575
2016-11-16,173.13,173.23,171.57,172.01,168.90110939562
2016-11-15,173.16,174.25,171.91,174.24,169.99381527895
2016-11-14,175.23,175.51,171.9,172.91,168.69622704249
2016-11-11,174.05,175.13,173.73,175.08,170.81334469146
2016-11-10,170.16,174.67,169.79,174.28,170.03284048907
2016-11-09,165.84,171.0,165.84,170.39,166.23763880499
2016-11-08,169.9,172.05,169.78,171.03,166.86204216689
2016-11-07,168.15,169.89,167.9795,169.74,165.60347914055
2016-11-04,167.21,167.8501,166.42,166.48,162.42292451584
2016-11-03,166.14,167.64,165.26,166.83,162.76439510438
2016-11-02,164.7,166.37,163.91,165.73,161.69120182611
2016-11-01,165.4,165.81,163.85,164.25,160.2472690517
2016-10-31,166.46,166.54,165.18,165.3,161.27168081733
2016-10-28,166.55,167.18,165.14,165.77,161.73022703623
2016-10-27,166.87,166.95,165.28,165.76,161.7204707337
2016-10-26,165.69,167.79,165.41,166.51,162.45219342343
2016-10-25,169.47,169.89,165.11,166.23,162.1790169526
2016-10-24,172.65,173.4355,170.9,171.27,167.09619342761
2016-10-21,168.11,169.56,167.72,169.5,165.36932787984
2016-10-20,169.57,170.34,168.99,169.86,165.72055477091
2016-10-19,170.8,170.94,169.66,169.91,165.76933628356
2016-10-18,171.68,171.91,169.84,169.95,165.80836149368
2016-10-17,170.54,171.09,169.94,170.21,166.06202535945
2016-10-14,170.99,171.39,170.3,170.33,166.17910098981
2016-10-13,168.87,170.31,168.46,170.02,165.87665561139
2016-10-12,169.6,170.18,168.89,169.72,165.58396653549
2016-10-11,170.24,170.47,168.69,169.68,165.54494132537
2016-10-10,171.84,172.7497,170.94,171.14,166.96936149472
2016-10-07,171.9,171.94,170.041,171.33,167.15473124279
2016-10-06,171.93,172.32,170.6011,171.64,167.45717662121
2016-10-05,171.66,172.56,171.34,172.39,168.18889931094
2016-10-04,174.59,174.97,171.2,171.68,167.49620183133
2016-10-03,175.33,175.95,174.4,175.04,170.77431948134
2016-09-30,176.58,177.15,176.09,176.23,171.93531948238
2016-09-29,177.478,177.63,174.87,175.37,171.09627746482
2016-09-28,176.78,177.98,176.69,177.59,173.26217662643
2016-09-27,175.61,177.03,175.5801,176.3,172.00361360009
2016-09-26,176.85,176.91,175.8,175.95,171.66214301155
2016-09-23,179.4,179.7,177.19,177.39,173.06705057584
2016-09-22,179.83,181.66,179.65,179.85,175.46710099816
2016-09-21,177.88,179.8,177.5,179.59,175.21343713239
2016-09-20,177.71,178.4997,177.33,177.6,173.27193292896
2016-09-19,176.05,177.95,176.05,176.72,172.41337830634
2016-09-16,175.88,175.95,174.385,175.06,170.7938320864
2016-09-15,175.53,177.0,175.36,176.59,172.28654637345
2016-09-14,175.96,177.35,175.2,175.62,171.34018502806
2016-09-13,176.83,177.6,175.95,176.07,171.77921864191
2016-09-12,175.0,178.4,174.686,178.1,173.75974805545
2016-09-09,178.89,179.0,175.64,175.64,171.35969763312
2016-09-08,179.19,180.21,178.94,180.1,175.71100856141
2016-09-07,180.04,180.54,179.5401,179.75,175.36953797287
2016-09-06,180.56,181.28,179.88,180.46,176.06223545248
2016-09-02,180.53,181.49,180.09,180.81,176.40370604102
2016-09-01,179.31,180.17,178.8,179.98,175.59393293105
2016-08-31,179.49,179.765,178.58,179.24,174.87196654385
2016-08-30,180.72,181.02,179.59,180.15,175.75979007406
2016-08-29,179.86,180.7,179.28,180.5,176.1012606626
2016-08-26,180.19,181.25,178.92,179.41,175.03782368685
2016-08-25,179.09,180.318,179.05,179.58,175.20368082986
2016-08-24,179.41,179.9637,179.01,179.41,175.03782368685
2016-08-23,179.61,180.54,179.28,179.77,175.38905057793
2016-08-22,179.18,179.59,178.37,179.07,174.70610940084
2016-08-19,178.66,179.78,178.08,179.61,175.23294973745
2016-08-18,179.7,179.7,178.58,179.18,174.81342872867
2016-08-17,178.67,180.09,178.32,179.87,175.48661360322
2016-08-16,180.12,180.33,179.21,179.25,173.8091252535
2016-08-15,181.0,181.39,180.46,180.56,175.07936209635
2016-08-12,181.47,181.47,179.9,180.27,174.79816462732
2016-08-11,179.08,181.1,178.88,181.0,175.50600653212
2016-08-10,178.12,178.85,177.85,178.82,173.39217728218
2016-08-09,178.37,178.9,177.94,178.39,172.97522931086
2016-08-08,178.9,179.02,178.27,178.58,173.15946213539
2016-08-05,178.25,179.0099,177.37,178.57,173.14976567094
2016-08-04,178.96,179.42,177.64,177.81,172.4128343728
2016-08-03,178.72,179.13,177.97,178.38,172.96553284641
2016-08-02,178.58,178.62,177.24,178.36,172.94613991751
2016-08-01,177.08,178.54,177.08,178.29,172.87826466636
2016-07-29,178.11,178.8229,177.62,178.36,172.94613991751
2016-07-28,177.65,178.37,177.03,177.98,172.57767426844
2016-07-27,177.41,178.94,177.41,178.27,172.85887173747
2016-07-26,177.17,178.99,176.14,177.66,172.26738740606
2016-07-25,180.2,180.42,178.92,179.63,174.17759090257
2016-07-22,180.42,180.53,179.36,180.44,174.96300452296
2016-07-21,181.29,181.56,179.7,180.26,174.78846816287
2016-07-20,181.73,182.27,181.32,181.42,175.91325803899
2016-07-19,181.11,181.65,180.29,181.24,175.7387216789
2016-07-18,181.44,181.7,180.75,181.11,175.61266764106
2016-07-15,181.5,181.84,180.56,181.4,175.89386511009
2016-07-14,180.15,181.32,179.88,180.9,175.40904188763
2016-07-13,179.22,179.67,178.69,179.21,173.7703393957
2016-07-12,178.75,179.63,178.03,179.16,173.72185707345
2016-07-11,177.41,178.47,177.19,178.01,172.60676366178
2016-07-08,175.87,177.7925,175.82,177.12,171.7437783258
2016-07-07,175.09,175.64,174.1301,174.87,169.56207382471
2016-07-06,175.2,175.47,174.06,175.16,169.84327129374
2016-07-05,174.86,175.78,173.51,175.63,170.29900512285
2016-07-01,175.14,176.08,174.91,175.54,170.21173694281
2016-06-30,172.06,175.14,172.06,175.12,169.80448543594
2016-06-29,171.02,171.85,170.36,171.52,166.3137582342
2016-06-28,168.14,169.67,167.96,169.59,164.44234059548
2016-06-27,167.78,167.83,165.16,167.19,162.11518912765
2016-06-24,168.87,171.54,168.4,169.12,163.98660676637
2016-06-23,172.71,174.15,172.46,174.11,168.82514252656
2016-06-22,171.83,172.6,170.99,171.23,166.03256076517
2016-06-21,171.18,171.97,171.06,171.37,166.16831126746
2016-06-20,170.9,172.799,170.53,171.23,166.03256076517
2016-06-17,169.99,170.0,168.42,168.94,163.81207040628
2016-06-16,167.35,170.39,166.62,169.93,164.77202038676
2016-06-15,167.95,168.8583,167.47,167.8,162.70667345906
2016-06-14,167.29,167.81,166.6,167.61,162.52244063452
2016-06-13,168.45,168.64,167.11,167.13,162.05701034096
2016-06-10,169.27,169.3,167.88,168.56,163.44360475721
2016-06-09,170.5,171.47,169.4,170.13,164.96594967575
2016-06-08,170.95,171.93,170.65,171.42,166.2167935897
2016-06-07,170.25,171.49,170.22,170.91,165.72227390279
2016-06-06,168.85,170.59,168.59,170.08,164.9174673535
2016-06-03,168.05,168.66,167.51,168.38,163.26906839712
2016-06-02,168.71,168.71,167.27,168.04,162.93938860584
2016-06-01,167.78,168.93,167.09,168.69,163.56965879505
2016-05-31,169.32,169.75,167.66,168.32,163.21088961042
2016-05-27,168.91,169.03,168.28,168.89,163.76358808403
2016-05-26,170.01,170.77,168.53,168.91,163.78298101293
2016-05-25,169.0,170.355,168.75,169.99,164.83019917346
2016-05-24,167.16,168.79,166.7,168.63,163.51148000835
2016-05-23,165.28,166.56,164.52,166.11,161.06797096713
2016-05-20,165.25,166.47,164.928,165.01,160.00135987771
2016-05-19,165.37,166.06,163.17,165.11,160.0983245222
2016-05-18,166.5,167.93,165.76,166.82,161.75641994303
2016-05-17,169.57,169.94,167.085,167.81,161.64083148121
2016-05-16,168.5,169.9,168.43,169.55,163.31686417758
2016-05-13,170.05,170.38,167.82,168.32,162.13208244394
2016-05-12,169.86,170.63,168.76,170.15,163.89480648667
2016-05-11,170.2,171.27,169.57,169.77,163.52877635758
2016-05-10,169.23,170.39,169.0,170.26,164.00076257667
2016-05-09,168.59,169.05,167.69,168.52,162.3247298803
2016-05-06,167.84,169.05,167.0,168.89,162.68112763758
2016-05-05,167.46,168.33,167.19,167.77,161.60230199394
2016-05-04,166.37,167.7,166.29,167.16,161.01472731303
2016-05-03,167.39,168.07,166.66,167.97,161.7949494303
2016-05-02,167.3,168.5,166.94,168.34,162.15134718758
2016-04-29,166.98,167.78,166.495,167.38,161.22663949303
2016-04-28,166.85,168.77,166.2,167.0,160.86060936394
2016-04-27,166.99,168.38,166.1,167.76,161.59266962212
2016-04-26,167.5,167.79,164.97,166.18,160.07075487485
2016-04-25,168.0,168.51,166.64,168.38,162.18987667485
2016-04-22,169.09,169.76,167.85,168.66,162.45958308576
2016-04-21,168.97,169.7,168.41,168.66,162.45958308576
2016-04-20,170.14,170.45,168.62,168.94,162.72928949667
2016-04-19,169.92,170.77,169.07,169.65,163.41318789576
2016-04-18,168.47,169.87,168.39,169.55,163.31686417758
2016-04-15,168.32,169.0,168.2,168.78,162.57517154758
2016-04-14,169.0,169.0,167.88,168.16,161.97796449485
2016-04-13,168.47,168.9,167.71,168.59,162.39215648303
2016-04-12,167.01,168.3954,166.93,168.03,161.85274366121
2016-04-11,167.12,167.96,166.57,166.59,160.46568211939
2016-04-08,167.71,167.99,166.1,166.63,160.50421160666
2016-04-07,165.88,167.23,165.25,167.16,161.01472731303
2016-04-06,165.34,167.08,164.84,166.81,160.67759429939
2016-04-05,165.18,166.5499,164.65,165.81,159.71435711757
2016-04-04,167.11,167.49,165.92,166.4,160.28266705485
2016-04-01,165.63,167.74,164.79,167.53,161.3711250703
2016-03-31,166.75,167.5,166.5,166.63,160.50421160666
2016-03-30,165.37,167.215,165.16,166.75,160.61980006848
2016-03-29,164.93,164.99,163.12,164.39,158.34656031939
2016-03-28,164.93,166.65,164.58,166.28,160.16707859303
2016-03-24,163.68,164.54,163.0472,164.46,158.41398692212
2016-03-23,164.6,164.99,163.46,164.27,158.23097185757
2016-03-22,164.5,165.5,164.39,164.91,158.84744365393
2016-03-21,165.05,165.31,164.41,164.84,158.78001705121
2016-03-18,164.15,165.33,163.9,165.33,159.2520032703
2016-03-17,163.16,164.36,162.84,163.75,157.73008852302
2016-03-16,161.96,163.3,161.52,162.89,156.90170454666
2016-03-15,160.16,162.5,159.35,162.41,156.43935069938
2016-03-14,161.61,162.77,161.0,161.81,155.86140839029
2016-03-11,161.14,162.05,160.65,161.88,155.92883499302
2016-03-10,160.77,160.8,158.28,159.89,154.0119930012
2016-03-09,160.5,160.78,159.52,160.09,154.20464043756
2016-03-08,159.4,160.61,159.35,160.2,154.31059652756
2016-03-07,159.98,160.57,158.1701,160.57,154.66699428484
2016-03-04,159.46,160.29,158.92,160.07,154.18537569393
2016-03-03,159.41,159.69,158.51,159.38,153.52074203847
2016-03-02,158.88,159.88,158.54,159.41,153.54963915392
2016-03-01,158.75,159.7,157.61,159.59,153.72302184665
2016-02-29,158.01,159.12,156.82,156.87,151.1030167121
2016-02-26,159.15,159.5,158.08,158.27,152.45154876665
2016-02-25,157.54,159.0,157.01,158.99,153.14507953756
2016-02-24,154.84,157.6155,153.64,157.22,151.44014972574
2016-02-23,157.63,157.6899,155.165,156.17,150.42875068483
2016-02-22,157.5,158.48,157.11,157.7,151.90250357301
2016-02-19,157.0,157.09,155.87,156.45,150.69845709574
2016-02-18,156.35,156.97,155.97,156.78,151.01632536574
2016-02-17,156.0,157.13,155.6,156.62,150.86220741665
2016-02-16,155.0,155.9,154.26,155.53,149.81227888846
2016-02-12,151.51,154.07,150.91,153.96,148.29999651301
2016-02-11,149.91,152.0,149.0,150.67,145.13094618482
2016-02-10,154.43,155.49,152.12,152.45,146.84550836846
2016-02-09,152.95,155.76,152.45,154.74,147.97391224886
2016-02-08,151.63,154.43,151.008,153.9,147.17064168993
2016-02-05,153.2,153.88,151.82,153.47,146.75944366571
2016-02-04,152.42,154.38,151.778,153.44,146.73075543147
2016-02-03,149.36,152.85,148.96,152.52,145.85098291454
2016-02-02,147.59,148.275,146.05,147.87,141.40430660617
2016-02-01,149.33,149.79,148.1,148.73,142.2267026546
2016-01-29,148.24,151.0,148.0,151.0,144.39744571267
2016-01-28,146.16,147.84,145.22,147.32,140.87835564497
2016-01-27,144.95,147.97,144.05,145.55,139.18574982436
2016-01-26,141.79,145.02,140.33,144.78,138.44941847867
2016-01-25,138.96,139.37,137.53,137.57,131.55467951451
2016-01-22,140.14,140.43,138.0832,139.52,133.4194147406
2016-01-21,136.96,138.67,136.15,137.76,131.73637166475
2016-01-20,136.95,137.75,134.6442,136.96,130.97135208481
2016-01-19,140.1,140.8,137.41,138.39,132.33882458395
2016-01-15,138.3,140.1,137.21,138.69,132.62570692642
2016-01-14,139.74,142.44,138.86,141.18,135.00683036897
2016-01-13,140.89,142.19,138.54,138.72,132.65439516067
2016-01-12,141.36,142.15,139.13,140.86,134.70082253699
2016-01-11,140.97,141.43,139.41,140.46,134.31831274703
