Date,Open,High,Low,Close,Adj Close,Volume
2014-04-16,47.292858,47.709998999999996,46.194286,47.344284,47.344284,16114700
2014-04-17,48.10857,49.96143,47.5,49.39143,49.39143,32116000
2014-04-21,49.900002,49.914288,48.328571000000004,49.784286,49.784286,47892600
2014-04-22,53.804287,54.41143,52.118572,53.271427,53.271427,64702400
2014-04-23,51.818573,52.5,50.42857,50.5,50.5,40285000
2014-04-24,50.357143,50.842857,47.828571000000004,49.152859,49.152859,30639000
2014-04-25,48.208572,48.772858,46.0,46.011429,46.011429,33071500
2014-04-28,45.435715,45.842857,42.785713,44.887142,44.887142,47123300
2014-04-29,44.605713,46.375713,44.575714000000005,45.695713,45.695713,23132900
2014-04-30,45.417141,46.057144,44.32143,46.005714000000005,46.005714000000005,23618700
2014-05-01,46.292858,49.384285,46.150002,48.074287,48.074287,37001300
2014-05-02,48.215714,49.128571,47.721428,48.664288,48.664288,26194700
2014-05-05,48.295715,49.354286,48.014286,49.197144,49.197144,20330800
2014-05-06,49.102856,49.674285999999995,46.52,46.598572,46.598572,22722700
2014-05-07,46.59,46.834286,45.029999,45.791428,45.791428,25680900
2014-05-08,45.308571,47.388573,44.908573,45.951427,45.951427,21168700
2014-05-09,46.011429,47.134285,45.335712,46.935715,46.935715,17968300
2014-05-12,47.265713,49.361427,47.217144,49.349998,49.349998,21395500
2014-05-13,49.207142,50.610001000000004,48.677143,49.591427,49.591427,20832000
2014-05-14,49.578571000000004,50.628571,49.437141,50.268570000000004,50.268570000000004,19891900
2014-05-15,50.121429,50.255714000000005,48.482857,49.169998,49.169998,23370200
2014-05-16,49.352856,49.995715999999994,48.548573,49.982857,49.982857,19072200
2014-05-19,49.57143,52.459998999999996,49.507141,52.07143,52.07143,25393200
2014-05-20,52.144287,53.242858999999996,51.771427,53.095715000000006,53.095715000000006,28828100
2014-05-21,53.58857,55.812858999999996,53.335712,55.799999,55.799999,39939900
2014-05-22,55.84,56.785713,55.35714300000001,55.971428,55.971428,33222700
2014-05-23,55.94857,57.495716,55.665714,57.478573,57.478573,22122100
2014-05-27,57.42856999999999,57.459998999999996,56.164288,56.972857999999995,56.972857999999995,26735100
2014-05-28,56.742858999999996,57.885715000000005,56.214287,57.32,57.32,19873700
2014-05-29,57.628570999999994,59.42714300000001,57.078571,59.314285,59.314285,22844500
2014-05-30,59.311428,60.248573,58.80143,59.689999,59.689999,29248800
2014-06-02,59.925713,60.415714,58.92856999999999,60.294284999999995,60.294284999999995,20480600
2014-06-03,59.998573,60.799999,59.578571,59.652859,59.652859,17133200
2014-06-04,59.537144,60.64285699999999,59.042857999999995,60.458572,60.458572,17432800
2014-06-05,60.535713,61.342856999999995,59.795715,61.192856000000006,61.192856000000006,18930800
2014-06-06,61.43,62.127143999999994,61.194286,61.447143999999994,61.447143999999994,15730400
2014-06-09,61.35714300000001,61.521427,60.012856000000006,60.44142900000001,60.44142900000001,16678900
2014-06-10,60.78856999999999,62.291428,60.717144,61.184284,61.184284,22920100
2014-06-11,60.74714300000001,61.799999,60.714287,61.42856999999999,61.42856999999999,13745900
2014-06-12,61.295715,61.464287,60.07143000000001,60.349998,60.349998,15803200
2014-06-13,60.42856999999999,61.128570999999994,59.601429,61.101429,61.101429,15778700
2014-06-16,60.932857999999996,61.601429,60.48857099999999,61.465714,61.465714,12506200
2014-06-17,62.577144999999994,64.012856,62.53856999999999,63.378570999999994,63.378570999999994,28996100
2014-06-18,63.381428,64.402855,62.89285699999999,64.097145,64.097145,18786600
2014-06-19,64.204285,64.21285999999999,62.580002,63.055714,63.055714,17308200
2014-06-20,63.028572,63.26857,62.139998999999996,62.882858,62.882858,13222300
2014-06-23,62.765713,63.122856000000006,62.221428,62.78856999999999,62.78856999999999,10672900
2014-06-24,62.578571,64.27714499999999,62.214287,62.337143000000005,62.337143000000005,20367200
2014-06-25,62.14285699999999,63.537144,61.904284999999994,63.458572,63.458572,15752100
2014-06-26,62.970001,63.162856999999995,62.39285699999999,62.80143,62.80143,14237300
2014-06-27,62.617142,63.312858999999996,62.485714,63.154284999999994,63.154284999999994,15587600
2014-06-30,63.265713,63.83857,62.812858999999996,62.942856000000006,62.942856000000006,10588900
2014-07-01,65.175713,67.668571,65.042854,67.585716,67.585716,37995300
2014-07-02,67.639999,67.98143,66.577141,66.677139,66.677139,17309600
2014-07-03,67.165718,67.517143,66.98143,67.478569,67.478569,11359600
2014-07-07,67.442856,67.461426,65.714287,65.802856,65.802856,18296600
2014-07-08,65.664284,65.85714,62.754284,63.578571,63.578571,26182800
2014-07-09,63.740002000000004,64.191429,62.818573,63.285713,63.285713,21011200
2014-07-10,62.055714,63.455715000000005,61.171429,62.650002,62.650002,24388700
2014-07-11,63.065716,63.447143999999994,62.450001,62.851429,62.851429,14219100
2014-07-14,63.328571,65.068573,62.714287,64.654289,64.654289,17433500
2014-07-15,64.38428499999999,64.48143,63.181427,64.155716,64.155716,13505800
2014-07-16,64.867142,65.099998,63.342856999999995,63.491428000000006,63.491428000000006,13438600
2014-07-17,63.325714000000005,64.121429,62.612857999999996,62.765713,62.765713,13266400
2014-07-18,62.972857999999995,63.471428,62.25,63.452858,63.452858,11760700
2014-07-21,64.52714499999999,65.35714,63.945713,64.564285,64.564285,34671000
2014-07-22,63.282856,63.524283999999994,60.722857999999995,61.584286,61.584286,57174600
2014-07-23,61.487143999999994,62.201427,60.93,61.128570999999994,61.128570999999994,17267600
2014-07-24,61.352856,61.458572,59.860001000000004,60.76857,60.76857,18621400
2014-07-25,60.714287,61.167141,60.057143999999994,60.265713,60.265713,11610200
2014-07-28,60.315716,60.844283999999995,59.78856999999999,60.665714,60.665714,11960900
2014-07-29,60.458572,61.19857,60.458572,60.611427,60.611427,9282000
2014-07-30,60.67856999999999,62.184284,60.615715,62.05143,62.05143,15263500
2014-07-31,61.465714,61.852856,60.184284,60.388573,60.388573,13820100
2014-08-01,60.251427,61.104286,58.93,60.771427,60.771427,18947600
2014-08-04,61.028572,61.42856999999999,60.111427,60.385715000000005,60.385715000000005,10686900
2014-08-05,60.185715,61.14285699999999,60.044284999999995,60.407143000000005,60.407143000000005,10653300
2014-08-06,60.14285699999999,62.128570999999994,60.078571,61.471428,61.471428,15835400
2014-08-07,62.185715,64.278572,62.078571,64.238571,64.238571,27313300
2014-08-08,64.314285,64.424286,63.150002,63.692856000000006,63.692856000000006,15495200
2014-08-11,64.174286,65.378571,64.101425,64.505714,64.505714,13246800
2014-08-12,64.478569,64.714287,63.344283999999995,63.77285799999999,63.77285799999999,10845100
2014-08-13,64.085716,64.888573,63.83142900000001,64.504288,64.504288,9058000
2014-08-14,64.601425,65.0,64.031425,64.410004,64.410004,6676600
2014-08-15,64.498573,66.0,64.085716,65.584282,65.584282,22036700
2014-08-18,66.00856800000001,67.071426,65.89286,66.571426,66.571426,13496000
2014-08-19,66.727142,67.214287,66.061432,66.878571,66.878571,10897600
2014-08-20,66.714287,67.678574,66.362854,67.455711,67.455711,12163900
2014-08-21,67.325714,68.021431,66.809998,67.435715,67.435715,11746700
2014-08-22,67.27714499999999,68.507141,67.150002,68.455711,68.455711,13735400
2014-08-25,68.792854,69.328575,68.218575,68.704285,68.704285,13484800
2014-08-26,68.35714,68.835716,67.792854,68.480003,68.480003,10137400
2014-08-27,68.485718,68.60714,67.66143000000001,67.814285,67.814285,10394300
2014-08-28,67.521431,68.211426,67.25856800000001,67.887146,67.887146,7584500
2014-08-29,68.121429,68.64286,67.73428299999999,68.23428299999999,68.23428299999999,9838500
2014-09-02,68.35714,68.398575,67.798569,68.085716,68.085716,8806700
2014-09-03,68.645714,69.657143,68.075714,68.19856999999999,68.19856999999999,16219000
2014-09-04,68.444283,68.812859,67.447144,67.524284,67.524284,11958800
2014-09-05,67.604286,68.192856,67.152855,67.954285,67.954285,11953200
2014-09-08,67.771431,68.657143,67.742859,68.475716,68.475716,7668500
2014-09-09,69.471428,69.898575,68.057144,68.43,68.43,19737900
2014-09-10,68.599998,69.25,68.148575,69.19856999999999,69.19856999999999,9104900
2014-09-11,68.938568,69.194283,68.524284,68.794289,68.794289,7865200
2014-09-12,69.092857,69.269997,68.017143,68.078575,68.078575,13425300
2014-09-15,68.220001,68.220001,65.264282,65.39286,65.39286,20617100
2014-09-16,64.057144,65.44856999999999,63.657143000000005,65.272858,65.272858,26838700
2014-09-17,65.272858,65.552856,64.470001,64.932854,64.932854,12133100
2014-09-18,65.352859,65.908569,64.760002,65.572861,65.572861,10630200
2014-09-19,65.85714,65.904289,64.88143199999999,65.360001,65.360001,11960900
2014-09-22,65.181427,65.278572,62.697143999999994,63.254284,63.254284,16169300
2014-09-23,63.032856,64.001427,62.92856999999999,63.414288,63.414288,11471600
2014-09-24,63.494285999999995,64.522858,63.220001,64.36571500000001,64.36571500000001,9551500
2014-09-25,64.271431,64.621429,63.202858,63.355713,63.355713,9839900
2014-09-26,63.57143000000001,64.377144,63.412856999999995,64.10714,64.10714,10404800
2014-09-29,63.438572,64.362854,63.145714,64.22285500000001,64.22285500000001,9516500
2014-09-30,64.614288,65.312859,64.257141,64.454285,64.454285,12472600
2014-10-01,64.09857199999999,64.285713,62.470001,62.685715,62.685715,15416100
2014-10-02,62.700001,64.355713,62.554287,64.28286,64.28286,18450600
2014-10-03,64.74143199999999,65.800003,64.644287,65.648575,65.648575,15290100
2014-10-06,66.0,66.744286,65.85714,66.211426,66.211426,13709500
2014-10-07,65.871429,66.611427,65.14286,65.178574,65.178574,13759200
2014-10-08,65.235718,66.800003,64.482857,66.694283,66.694283,14332500
2014-10-09,66.66143000000001,66.855713,65.65142800000001,65.945717,65.945717,14928200
2014-10-10,65.685715,66.405716,64.49143199999999,64.58285500000001,64.58285500000001,19110700
2014-10-13,64.464287,64.638573,61.85714300000001,62.654284999999994,62.654284999999994,20216700
2014-10-14,63.644287,64.57,62.59,64.160004,64.160004,16747500
2014-10-15,63.495716,64.425713,61.454285,64.084282,64.084282,59927700
2014-10-16,47.532856,52.310001,47.285713,51.671428999999996,51.671428999999996,92304800
2014-10-17,51.401428,51.438572,48.785713,51.012856,51.012856,79160900
2014-10-20,50.857143,52.741428000000006,50.792858,51.317142,51.317142,33529300
2014-10-21,51.751427,52.398571000000004,50.777142,52.284286,52.284286,19365500
2014-10-22,52.712856,54.568573,51.885715000000005,53.521427,53.521427,32150300
2014-10-23,54.360001000000004,55.110001000000004,54.035713,54.720001,54.720001,19916400
2014-10-24,54.654284999999994,55.285713,54.401428,55.00285699999999,55.00285699999999,14657300
2014-10-27,54.842856999999995,54.92856999999999,53.814285,54.200001,54.200001,14944300
2014-10-28,54.25,55.267143000000004,54.049999,55.174285999999995,55.174285999999995,11736900
2014-10-29,55.174285999999995,55.240002000000004,53.967144,54.014286,54.014286,12507600
2014-10-30,53.93,54.619999,53.514286,54.144287,54.144287,10593800
2014-10-31,54.914288,56.25285699999999,54.85714300000001,56.110001000000004,56.110001000000004,20470100
2014-11-03,56.175713,56.50285699999999,55.015713,55.487143999999994,55.487143999999994,17581200
2014-11-04,55.274283999999994,55.32143000000001,54.110001000000004,54.682857999999996,54.682857999999996,11389700
2014-11-05,55.087143000000005,55.405716000000005,53.77,54.34,54.34,13645800
2014-11-06,54.0,55.047142,53.907143000000005,54.757141000000004,54.757141000000004,9991800
2014-11-07,54.777142000000005,55.035713,54.185715,54.880001,54.880001,9303700
2014-11-10,54.714287,55.635715000000005,54.14285699999999,55.324287,55.324287,9711100
2014-11-11,55.324287,56.299999,54.544284999999995,54.650002,54.650002,14838600
2014-11-12,54.447143999999994,55.137142000000004,53.862857999999996,54.837143000000005,54.837143000000005,10958500
2014-11-13,54.922855000000006,55.007141000000004,53.932857999999996,54.201427,54.201427,10490200
2014-11-14,54.197143999999994,55.317142000000004,54.08142900000001,55.148571,55.148571,10988600
2014-11-17,55.054287,55.64285699999999,54.39285699999999,54.44857,54.44857,9225300
2014-11-18,54.42856999999999,54.985714,54.361427,54.432857999999996,54.432857999999996,7921200
2014-11-19,54.744285999999995,55.292857999999995,51.808571,51.871429,51.871429,24515400
2014-11-20,51.869999,53.32285699999999,51.57143,52.591427,52.591427,15425200
2014-11-21,53.21143000000001,53.32143000000001,51.357143,51.468571000000004,51.468571000000004,17878000
2014-11-24,51.508571999999994,51.922855,50.771427,50.924285999999995,50.924285999999995,17864000
2014-11-25,50.145714,50.347141,49.142857,49.855713,49.855713,28100800
2014-11-26,50.154284999999994,50.527142,49.745715999999994,50.165714,50.165714,10063200
2014-11-28,50.512856,50.57143,49.427143,49.512856,49.512856,6702500
2014-12-01,49.285713,49.57143,48.234287,48.830002,48.830002,11964400
2014-12-02,48.757141,50.477142,48.691429,50.330002,50.330002,14271600
2014-12-03,50.221428,50.731429999999996,49.181427,50.731429999999996,50.731429999999996,13819400
2014-12-04,50.42857,51.135715000000005,49.908573,50.085712,50.085712,11853800
2014-12-05,50.147144,50.642857,49.732857,50.131428,50.131428,9930200
2014-12-08,49.881428,49.982857,48.290001000000004,48.497143,48.497143,13621300
2014-12-09,47.82,49.337143,47.002857,49.111427,49.111427,17976700
2014-12-10,49.021427,49.247143,47.665714,47.759997999999996,47.759997999999996,12644800
2014-12-11,48.012856,48.700001,47.655716,47.804287,47.804287,11769100
2014-12-12,47.417141,48.322857,46.98,47.782856,47.782856,13521200
2014-12-15,48.055714,48.418571,46.618572,46.720001,46.720001,12019000
2014-12-16,46.427143,47.07,45.142857,45.205715000000005,45.205715000000005,16947700
2014-12-17,45.375713,47.867142,45.077145,47.664288,47.664288,20192900
2014-12-18,48.400002,48.92857,47.232857,47.774284,47.774284,15639400
2014-12-19,47.900002,48.720001,47.621429,48.588570000000004,48.588570000000004,15047900
2014-12-22,48.542858,49.240002000000004,47.748573,48.097141,48.097141,7994000
2014-12-23,48.287144,48.42857,47.472858,48.061428,48.061428,8291500
2014-12-24,48.072857,49.07,47.998573,48.871429,48.871429,5411000
2014-12-26,48.844284,49.484287,48.534286,48.578571000000004,48.578571000000004,8847300
2014-12-29,47.970001,49.104286,47.652859,48.847141,48.847141,8588300
2014-12-30,48.714287,49.139998999999996,48.53857,49.032856,49.032856,7011200
2014-12-31,49.032856,49.39143,48.787144,48.801429999999996,48.801429999999996,1232500
2015-01-02,49.151428,50.331429,48.731429999999996,49.848572,49.848572,1925000
2015-01-05,49.258571999999994,49.258571999999994,47.147144,47.311428,47.311428,2595000
2015-01-06,47.347141,47.639998999999996,45.661429999999996,46.501427,46.501427,2291100
2015-01-07,47.347141,47.421428999999996,46.271427,46.742859,46.742859,1407100
2015-01-08,47.119999,47.835712,46.478573,47.779999,47.779999,1371700
2015-01-09,47.631428,48.02,46.898571000000004,47.041428,47.041428,1367800
2015-01-12,47.09,47.198570000000004,45.264286,45.547142,45.547142,1846800
2015-01-13,46.021427,47.048573,45.900002,46.255714000000005,46.255714000000005,2674500
2015-01-14,47.07143,47.369999,45.68,46.32,46.32,2840700
2015-01-15,46.547142,46.785713,45.844284,46.251427,46.251427,1667000
2015-01-16,46.857143,48.25,46.381428,48.191429,48.191429,2813800
2015-01-20,48.57143,50.0,47.714287,49.828571000000004,49.828571000000004,4941200
2015-01-21,59.234287,59.240002000000004,57.41,58.468571,58.468571,9557500
2015-01-22,58.57143000000001,61.374287,57.828571,61.205715000000005,61.205715000000005,4759900
2015-01-23,60.98857099999999,62.742858999999996,60.881428,62.494285999999995,62.494285999999995,3801900
2015-01-26,62.57143000000001,63.898571,61.957142000000005,63.794284999999995,63.794284999999995,3038400
2015-01-27,63.087143000000005,65.339996,63.049999,64.88143199999999,64.88143199999999,3516100
2015-01-28,64.74143199999999,64.821426,63.08142900000001,63.208572,63.208572,3504700
2015-01-29,63.204285,63.92714300000001,62.5,63.400002,63.400002,2161100
2015-01-30,63.132858,63.984287,62.655716000000005,63.114284999999995,63.114284999999995,1887900
2015-02-02,62.842856999999995,63.42856999999999,61.955715000000005,63.009997999999996,63.009997999999996,1855800
2015-02-03,63.32,65.46714,62.73,65.274284,65.274284,2344200
2015-02-04,65.041428,65.174286,63.889998999999996,64.101425,64.101425,1778700
2015-02-05,64.541428,65.138573,63.665714,64.129997,64.129997,2035500
2015-02-06,64.25,64.428574,63.175713,63.48,63.48,1267800
2015-02-09,63.19857,63.785713,62.637142000000004,63.295715,63.295715,1167600
2015-02-10,63.459998999999996,65.157143,63.101429,64.849998,64.849998,2202700
2015-02-11,64.83000200000001,66.141426,64.557144,64.98428299999999,64.98428299999999,1993300
2015-02-12,65.058571,65.60714,64.451431,65.247147,65.247147,1209200
2015-02-13,65.428574,66.629997,65.422859,66.585716,66.585716,1852700
2015-02-17,66.51571700000001,67.371429,65.944283,67.137146,67.137146,1595800
2015-02-18,67.022858,68.07,66.645714,67.86571500000001,67.86571500000001,1471800
2015-02-19,67.85714,68.714287,67.574287,67.800003,67.800003,10432100
2015-02-20,67.949997,68.37428299999999,67.637146,68.314285,68.314285,1346000
2015-02-23,68.300003,68.314285,67.14286,67.405716,67.405716,1290200
2015-02-24,67.372856,68.084282,67.355713,67.839996,67.839996,866300
