Date,Open,High,Low,Close,Adj Close,Volume
2018-09-04,44.599998,44.900002,44.509997999999996,44.759997999999996,44.382481,11138500
2018-09-05,44.66,45.419998,44.66,45.380001,44.997257,10554900
2018-09-06,45.400002,46.0,45.299999,45.77,45.383965,11439400
2018-09-07,45.599998,45.82,45.279999,45.720001,45.334389,10208100
2018-09-10,45.91,46.310001,45.799999,46.060001,45.67152,8568900
2018-09-11,46.099998,46.150002,45.880001,46.02,45.631855,9278300
2018-09-12,46.16,46.299999,46.02,46.240002000000004,45.850002,13216400
2018-09-13,46.009997999999996,46.119999,45.709998999999996,45.830002,45.830002,8294800
2018-09-14,45.919998,46.029999,45.610001000000004,45.990002000000004,45.990002000000004,7612900
2018-09-17,46.0,46.330002,45.91,46.32,46.32,8527300
2018-09-18,46.389998999999996,46.529999,45.93,45.93,45.93,9847400
2018-09-19,46.0,46.110001000000004,45.869999,45.959998999999996,45.959998999999996,7119000
2018-09-20,46.220001,46.68,46.150002,46.639998999999996,46.639998999999996,9736700
2018-09-21,46.639998999999996,46.689999,46.380001,46.580002,46.580002,19240300
