Date,AAPL,AMZN,GOOG,HD,IBM,MCD,MMM,NFLX,NVDA,PSX,TSLA,TXN
2015-07-27,115.832848,531.409973,627.26001,105.45562,139.09491,87.66484100000001,136.93228100000002,106.43,18.866989,69.577438,253.00999500000003,45.175625
2015-07-28,116.40837900000001,526.030029,628.0,107.106422,139.951828,88.842354,139.142197,106.900002,19.277355,71.327736,264.820007,46.143085
2015-07-29,116.040428,529.0,631.929993,108.533401,140.86123700000002,89.64559200000001,139.455307,107.08000200000001,19.511847,72.579269,263.820007,46.347167999999996
2015-07-30,115.45546000000002,536.76001,632.590027,108.617332,140.747559,90.521896,139.565796,111.559998,19.560701,71.75399,266.790009,46.606926
2015-07-31,114.445923,536.150024,625.6099849999999,109.148949,141.648209,91.151733,139.354004,114.309998,19.492307999999998,72.09861,266.149994,46.365726
2015-08-03,111.747543,535.030029,631.210022,109.018387,138.78009,90.75009200000001,138.23062099999999,112.559998,19.824509,71.354973,259.98999,46.46777
2015-08-04,108.162247,531.900024,629.25,109.615273,137.809494,90.494514,138.488449,121.150002,19.90267,70.974052,266.27999900000003,46.235851000000004
2015-08-05,108.87930300000001,537.01001,643.780029,110.053619,138.07179299999999,91.096954,139.050095,123.709999,20.107853,70.992195,270.130005,47.182091
2015-08-06,109.116234,529.460022,642.679993,108.71060200000001,137.824936,90.686195,137.438705,126.449997,19.980837,72.225563,246.13000499999998,46.616203000000006
2015-08-07,109.48586999999999,522.619995,635.299988,109.055679,136.766922,90.293678,137.098038,123.519997,22.452793,72.20744300000001,242.50999500000003,46.681137
2015-08-10,113.466499,524.0,633.72998,109.680573,138.20408600000002,90.722717,139.261932,123.029999,23.23444,74.83743299999999,241.13999900000002,48.313862
2015-08-11,107.56190500000001,527.460022,660.780029,109.76451899999999,137.110779,90.193275,136.72048999999998,122.739998,23.117195000000002,75.9076,237.36999500000002,46.977996999999995
2015-08-12,109.220497,525.909973,659.5599980000001,109.76451899999999,137.683884,89.709518,136.757339,120.510002,23.175816,76.469872,238.169998,47.414017
2015-08-13,109.13519299999999,529.659973,656.450012,111.00493600000001,136.722855,90.70444499999999,135.726013,123.730003,22.980406,75.849075,242.50999500000003,46.968716
2015-08-14,109.90289299999999,531.52002,657.119995,111.685783,137.322403,90.613174,136.53636200000003,123.389999,22.999948999999997,75.136948,243.149994,46.977996999999995
